set,shock_utc,t_entry,entry,spread,hour,r5,atr,mfe,t_mfe,mae,t_mae,fp0.5,fp1.0,vol24,d_hi,d_lo,imb,dOI,liq,n5,n15,n30,n60
upside_buy,2022-06-10T12:35:00,1654864800,29747.665283018865,28.47528301886783,12,0.005546195910547613,99.16357142857098,74.1447169811363,1,494.62528301886414,54,adv,adv,25.505000000002838,4.197052516214858,2.5783186238207465,,,,-67.28528301886399,-100.0252830188656,-164.97528301886632,-408.44528301886385
upside_buy,2022-06-10T13:40:00,1654868700,29525.005829383885,27.845829383886244,13,0.005048694427727041,191.947142857143,96.7341706161169,59,312.66582938388456,18,adv,adv,26.049999999999272,1.2760500988462573,1.4168787580562991,,,,-123.86582938388528,-154.62582938388368,-206.20582938388543,84.4841706161169
upside_buy,2022-06-10T16:40:00,1654879500,28998.01655844156,26.356558441558416,16,0.004589923806432417,114.77785714285763,160.363441558442,43,108.33655844155874,27,adv,fav,26.454999999999927,4.157713460049001,1.4461548819034489,,,,-32.32655844156034,14.6834415584417,-78.10655844155917,96.65344155843923
upside_buy,2022-06-10T19:30:00,1654889700,29109.266310679614,25.746310679611746,19,0.002537446464429216,74.73214285714259,117.77368932038735,47,187.69631067961382,15,adv,adv,27.360000000000582,0.16584148194543294,2.605389103478691,,,,-53.61631067961207,-168.8763106796141,-31.85631067961367,58.62368932038589
upside_buy,2022-06-10T21:50:00,1654898100,29299.08188405797,23.111884057971032,21,0.002599722527309778,44.442142857143544,-14.75188405796871,13,217.77188405796915,38,adv,adv,27.545000000000073,1.4976351648023771,3.941346496747895,,,,-125.77188405796915,-41.04188405796958,-114.03188405797118,-122.6618840579722
upside_buy,2022-06-11T09:15:00,1654939200,29073.807777777776,24.16777777777797,9,0.004019624922573017,91.62285714285723,89.02222222222554,20,67.83777777777505,4,adv,neither,24.25,2.2320000554377795,4.0354316521835365,,,,-68.28777777777577,-3.407777777774754,64.18222222222539,-8.277777777777374
upside_buy,2022-06-11T11:40:00,1654947900,28747.023709677418,25.133709677419457,11,0.0026518448230898883,97.32642857142777,64.25629032258075,21,122.24370967741925,11,adv,adv,24.9800000000032,2.2230990440976712,1.8143449037362425,,,,-50.37370967741663,-60.323709677417355,-7.533709677416482,-48.10370967741983
upside_buy,2022-06-11T13:10:00,1654953300,28552.836711409396,26.856711409395984,13,0.002621445242581233,99.65000000000067,284.9332885906042,17,66.75671140939448,0,adv,fav,25.049999999999272,2.153470031014577,2.2570668480621823,,,,40.503288590603916,89.21328859060304,121.29328859060479,118.46328859060304
upside_buy,2022-06-11T14:45:00,1654959000,28603.805194805194,21.41519480519468,14,0.0033733401860340795,82.25285714285747,-17.32519480519477,0,375.9051948051929,52,adv,adv,24.840000000000146,2.1282519692996145,1.7012806565753054,,,,-214.79519480519593,-153.4251948051933,-203.16519480519491,-329.83519480519317
upside_buy,2022-06-11T15:55:00,1654963200,28393.57852713178,23.978527131782887,16,0.003556831653325432,133.91928571428616,88.65147286821957,50,309.5185271317787,18,adv,adv,25.299999999999272,1.3229720568119774,1.2371521117970268,,,,-6.668527131780138,-26.96852713177941,-107.02852713178072,38.051472868221026
