entry_time_utc,kind,dir,entry,sl,tp,risk_usd,exit_time_utc,exit,why,pnl
2026-08-10T14:35:24,touch,BUY,64789.27,64695.75,64864.09,1.87,2026-08-10T14:51:36,64693.18,sl,-1.92
2026-08-10T15:13:01,flip,SELL,64487.74,64640.46,64365.56,3.05,2026-08-10T15:24:37,64365.56,tp,2.44
2026-08-10T15:35:02,touch,SELL,64264.74,64354.49,64192.94,1.8,2026-08-10T15:37:37,64192.94,tp,1.44
2026-08-10T15:48:37,touch,SELL,64213.92,64302.72,64142.88,1.78,2026-08-10T15:53:41,64142.88,tp,1.42
2026-08-10T15:53:43,touch,SELL,64152.53,64254.79,64070.72,2.05,2026-08-10T15:59:46,64255.94,sl,-2.07
2026-08-10T16:15:32,touch,SELL,64121.98,64292.44,63985.61,3.41,2026-08-10T16:21:07,63985.61,tp,2.73
2026-08-10T16:44:33,touch,SELL,63914.96,64120.22,63750.75,4.11,2026-08-10T18:36:31,63750.75,tp,3.28
2026-08-10T19:30:01,flip,BUY,63963.6,63733.1,64148.0,4.61,2026-08-10T20:43:51,64148.0,tp,3.69
2026-08-10T21:41:01,flip,SELL,64004.21,64085.69,63939.03,1.63,2026-08-10T21:47:10,63939.03,tp,1.3
2026-08-10T22:34:06,touch,SELL,63877.06,63999.43,63779.16,2.45,2026-08-11T00:58:30,64000.45,sl,-2.47
2026-08-11T02:05:01,flip,BUY,64027.34,63888.03,64138.79,2.79,2026-08-11T06:27:21,63887.31,sl,-2.8
2026-08-11T06:27:23,touch,SELL,63882.16,63988.63,63796.98,2.13,2026-08-11T06:54:43,63796.98,tp,1.7
2026-08-11T07:06:01,flip,BUY,63940.72,63896.77,63975.88,0.88,2026-08-11T07:11:30,63896.5,sl,-0.88
2026-08-11T07:35:17,touch,BUY,63957.76,63831.19,64059.02,2.53,2026-08-11T08:42:34,64059.02,tp,2.03
2026-08-11T08:54:05,touch,BUY,64074.74,64017.95,64120.17,1.14,2026-08-11T09:20:18,64120.17,tp,0.91
2026-08-11T10:56:01,flip,SELL,64159.73,64254.18,64084.17,1.89,2026-08-11T11:01:09,64255.33,sl,-1.91
2026-08-11T11:56:02,flip,BUY,64335.36,64252.8,64401.41,1.65,2026-08-11T12:09:46,64401.41,tp,1.32
2026-08-11T13:04:01,flip,SELL,64216.93,64307.76,64144.27,1.82,2026-08-11T13:08:53,64307.87,sl,-1.82
2026-08-11T13:18:44,touch,SELL,64205.29,64318.59,64114.65,2.27,2026-08-11T13:26:23,64114.65,tp,1.81
2026-08-11T13:31:31,touch,SELL,64100.08,64185.39,64031.83,1.71,2026-08-11T13:36:02,64031.83,tp,1.36
2026-08-11T14:24:23,touch,SELL,63967.67,64195.68,63785.26,4.56,2026-08-11T14:51:04,63785.26,tp,3.65
2026-08-11T19:40:02,flip,BUY,63374.41,63288.64,63443.03,1.72,2026-08-11T19:57:18,63443.03,tp,1.37
2026-08-11T20:31:39,touch,BUY,63667.35,63548.03,63762.81,2.39,2026-08-11T23:02:25,63546.01,sl,-2.43
2026-08-11T23:19:01,flip,SELL,63487.39,63533.85,63450.22,0.93,2026-08-11T23:24:24,63534.15,sl,-0.94
2026-08-11T23:35:01,flip,BUY,63563.95,63513.51,63604.3,1.01,2026-08-12T00:00:24,63513.42,sl,-1.01
2026-08-12T00:21:20,touch,BUY,63592.6,63473.55,63687.84,2.38,2026-08-12T01:00:16,63687.84,tp,1.9
2026-08-12T01:00:18,touch,BUY,63691.93,63651.16,63724.55,0.82,2026-08-12T01:03:21,63650.95,sl,-0.82
2026-08-12T01:05:54,touch,BUY,63707.46,63644.83,63757.56,1.25,2026-08-12T01:31:55,63642.36,sl,-1.3
2026-08-12T03:15:01,flip,SELL,63664.04,63740.67,63602.74,1.53,2026-08-12T03:35:06,63742.63,sl,-1.57
2026-08-12T04:23:01,flip,BUY,63833.91,63694.87,63945.14,2.78,2026-08-12T04:30:23,63691.21,sl,-2.85
2026-08-12T05:07:01,flip,SELL,63671.45,63775.69,63588.06,2.08,2026-08-12T05:16:37,63776.84,sl,-2.11
2026-08-12T05:31:01,flip,BUY,63802.08,63745.41,63847.42,1.13,2026-08-12T06:00:20,63745.39,sl,-1.13
2026-08-12T06:21:01,flip,SELL,63631.98,63691.29,63584.53,1.19,2026-08-12T06:23:23,63584.53,tp,0.95
2026-08-12T07:59:01,flip,BUY,63757.23,63584.26,63895.61,3.46,2026-08-12T09:19:42,63895.61,tp,2.77
2026-08-12T10:00:01,flip,BUY,64055.48,63961.24,64130.87,1.88,2026-08-12T10:02:41,64130.87,tp,1.51
2026-08-12T11:31:53,touch,BUY,64167.24,63999.75,64301.23,3.35,2026-08-12T12:17:28,64301.23,tp,2.68
2026-08-12T13:14:01,flip,SELL,63888.27,64122.86,63700.6,4.69,2026-08-12T14:01:26,63700.6,tp,3.75
2026-08-12T14:31:11,touch,SELL,63495.37,63866.29,63198.63,7.42,2026-08-13T05:15:45,63868.23,sl,-7.46
2026-08-13T10:35:02,flip,SELL,63526.27,63727.92,63364.95,4.03,2026-08-13T11:30:27,63364.95,tp,3.23
2026-08-13T13:07:01,flip,BUY,63710.71,63650.87,63758.58,1.2,2026-08-13T13:15:14,63649.32,sl,-1.23
2026-08-13T13:22:01,flip,SELL,63619.58,63670.16,63579.12,1.01,2026-08-13T13:23:22,63579.12,tp,0.81
2026-08-13T14:16:01,flip,BUY,63802.89,63606.72,63959.83,3.92,2026-08-13T15:28:44,63606.46,sl,-3.93
2026-08-13T15:54:01,flip,SELL,63541.17,63689.76,63422.3,2.97,2026-08-13T15:58:23,63422.3,tp,2.38
2026-08-13T16:08:09,touch,SELL,63345.87,63430.59,63278.09,1.69,2026-08-13T16:08:58,63430.78,sl,-1.7
2026-08-14T15:47:01,flip,BUY,62981.95,62887.0,63057.91,1.9,2026-08-14T15:50:26,62885.47,sl,-1.93
2026-08-14T15:55:44,touch,BUY,62998.78,62889.49,63086.21,2.19,2026-08-14T16:05:28,62885.58,sl,-2.26
2026-08-14T16:22:37,touch,BUY,63034.63,62958.03,63095.91,1.53,2026-08-14T16:33:50,63095.91,tp,1.23
2026-08-14T16:33:57,touch,BUY,63100.49,63019.48,63165.3,1.62,2026-08-14T17:21:10,63165.3,tp,1.3
2026-08-14T17:21:12,touch,BUY,63177.03,63027.72,63296.48,2.99,2026-08-14T17:43:42,63027.71,sl,-2.99
2026-08-14T17:52:01,flip,SELL,63015.68,63063.01,62977.82,0.95,2026-08-14T17:55:19,62977.82,tp,0.76
2026-08-14T18:34:23,touch,SELL,62884.75,63009.36,62785.06,2.49,2026-08-14T19:06:48,62785.06,tp,1.99
2026-08-14T20:02:01,flip,BUY,62929.74,62866.0,62980.73,1.27,2026-08-14T20:17:14,62864.61,sl,-1.3
2026-08-14T20:36:01,flip,SELL,62837.4,62912.56,62777.27,1.5,2026-08-14T22:11:38,62777.27,tp,1.2
2026-08-14T23:32:01,touch,BUY,62896.52,62731.97,63028.16,3.29,2026-08-15T02:18:09,63028.16,tp,2.63
2026-08-15T03:39:02,flip,SELL,62975.28,63014.52,62943.89,0.78,2026-08-15T03:52:19,63016.33,sl,-0.82
2026-08-15T15:34:01,flip,BUY,63027.4,62918.77,63114.3,2.17,2026-08-16T09:44:19,62918.7,sl,-2.17
2026-08-16T10:00:59,touch,SELL,62892.49,62946.66,62849.15,1.08,2026-08-16T12:00:04,62946.89,sl,-1.09
2026-08-16T13:07:01,flip,BUY,62962.77,62919.35,62997.51,0.87,2026-08-16T13:21:10,62997.51,tp,0.69
2026-08-16T14:20:20,touch,BUY,63024.08,62980.21,63059.18,0.88,2026-08-16T15:33:03,63059.18,tp,0.7
2026-08-16T17:45:01,flip,SELL,63053.42,63127.81,62993.91,1.49,2026-08-16T19:19:56,63128.86,sl,-1.51
2026-08-16T19:28:01,flip,BUY,63157.59,63103.05,63201.22,1.09,2026-08-16T19:44:17,63099.79,sl,-1.16
2026-08-16T19:54:01,flip,SELL,63032.94,63091.76,62985.88,1.18,2026-08-16T20:43:06,62985.88,tp,0.94
2026-08-16T20:52:13,touch,SELL,62965.32,62996.48,62940.39,0.62,2026-08-16T20:53:50,62997.7,sl,-0.65
2026-08-16T21:29:40,touch,SELL,62958.58,62990.63,62932.94,0.64,2026-08-16T21:39:53,62932.94,tp,0.51
2026-08-17T01:24:01,flip,BUY,63070.13,62951.03,63165.41,2.38,2026-08-17T01:30:33,63165.41,tp,1.91
2026-08-17T02:32:48,touch,BUY,63258.15,62968.93,63489.53,5.78,2026-08-17T04:48:38,63489.53,tp,4.63
2026-08-17T09:24:01,flip,SELL,63275.06,63367.24,63201.32,1.84,2026-08-17T10:29:47,63368.63,sl,-1.87
2026-08-17T10:35:36,touch,BUY,63426.28,63376.62,63466.01,0.99,2026-08-17T10:36:40,63466.01,tp,0.79
2026-08-17T11:36:08,touch,BUY,63630.84,63560.28,63687.29,1.41,2026-08-17T11:45:58,63687.29,tp,1.13
2026-08-17T12:07:01,flip,SELL,63531.62,63603.98,63473.73,1.45,2026-08-17T12:12:27,63604.36,sl,-1.45
2026-08-17T12:26:40,touch,SELL,63501.87,63614.43,63411.82,2.25,2026-08-17T13:17:38,63411.82,tp,1.8
2026-08-17T14:52:01,flip,BUY,63757.39,63509.29,63955.87,4.96,2026-08-17T15:28:58,63955.87,tp,3.97
2026-08-18T02:49:01,flip,SELL,64025.79,64079.23,63983.04,1.07,2026-08-18T02:50:59,64080.32,sl,-1.09
2026-08-18T03:43:01,flip,BUY,64091.77,63970.33,64188.92,2.43,2026-08-18T05:09:12,64188.92,tp,1.94
2026-08-18T08:04:01,flip,SELL,64093.3,64151.15,64047.02,1.16,2026-08-18T08:07:52,64047.02,tp,0.93
2026-08-18T08:36:02,flip,BUY,64238.58,64136.65,64320.12,2.04,2026-08-18T09:18:04,64136.59,sl,-2.04
2026-08-18T09:42:01,flip,SELL,64076.9,64122.58,64040.36,0.91,2026-08-18T09:57:01,64122.91,sl,-0.92
2026-08-18T10:02:01,touch,SELL,64070.4,64125.49,64026.33,1.1,2026-08-18T10:03:25,64126.45,sl,-1.12
2026-08-18T10:05:01,flip,BUY,64135.76,64070.68,64187.82,1.3,2026-08-18T10:21:27,64070.0,sl,-1.32
2026-08-18T10:37:44,touch,BUY,64153.18,64056.09,64230.85,1.94,2026-08-18T11:03:15,64230.85,tp,1.55
2026-08-18T11:43:07,touch,BUY,64320.36,64298.93,64337.5,0.43,2026-08-18T11:47:23,64296.94,sl,-0.47
2026-08-18T12:02:01,flip,SELL,64265.88,64290.9,64245.86,0.5,2026-08-18T12:03:37,64245.86,tp,0.4
2026-08-18T12:09:36,touch,SELL,64232.38,64289.12,64186.99,1.13,2026-08-18T12:45:11,64186.99,tp,0.91
2026-08-18T12:53:50,touch,SELL,64167.67,64197.17,64144.07,0.59,2026-08-18T13:00:01,64144.07,tp,0.47
2026-08-18T13:35:53,touch,SELL,63984.86,64101.44,63891.6,2.33,2026-08-18T13:38:42,64104.06,sl,-2.38
2026-08-18T14:20:01,flip,BUY,64419.12,64180.75,64609.82,4.77,2026-08-18T14:23:50,64609.82,tp,3.81
2026-08-19T06:02:02,flip,SELL,64158.08,64200.7,64123.98,0.85,2026-08-19T06:10:14,64123.98,tp,0.68
2026-08-19T06:49:01,flip,BUY,64274.4,64198.9,64334.8,1.51,2026-08-19T07:40:30,64334.8,tp,1.21
2026-08-19T08:10:01,flip,SELL,64229.26,64259.41,64205.14,0.6,2026-08-19T08:13:45,64205.14,tp,0.48
2026-08-19T11:05:01,flip,BUY,64455.62,64297.08,64582.45,3.17,2026-08-19T12:34:56,64582.45,tp,2.54
2026-08-20T03:11:01,flip,SELL,68935.6,69852.96,68201.71,18.35,2026-08-20T06:45:47,69856.77,sl,-18.42
2026-08-20T08:08:01,flip,BUY,70291.32,69476.45,70943.22,16.3,2026-08-20T08:11:27,70943.22,tp,13.04
2026-08-20T08:52:42,touch,BUY,71741.55,71546.42,71897.65,3.9,2026-08-20T08:58:33,71544.33,sl,-3.94
2026-08-20T09:06:57,touch,BUY,71782.8,71420.3,72072.8,7.25,2026-08-20T10:14:59,72072.8,tp,5.8
2026-08-20T13:32:01,flip,SELL,71408.63,72012.78,70925.31,12.08,2026-08-20T15:02:15,72013.21,sl,-12.09
2026-08-20T15:30:01,flip,BUY,72383.18,71922.06,72752.08,9.22,2026-08-20T15:32:18,72752.08,tp,7.38
2026-08-20T16:43:46,touch,BUY,72658.68,72129.72,73081.85,10.58,2026-08-20T23:25:06,73081.85,tp,8.46
2026-08-20T23:25:07,touch,BUY,73226.63,72881.97,73502.36,6.89,2026-08-21T00:18:17,73502.36,tp,5.51
2026-08-21T01:13:12,touch,BUY,73958.32,73891.23,74011.99,1.34,2026-08-21T01:14:33,73889.04,sl,-1.39
2026-08-21T11:32:01,flip,SELL,77128.04,77651.58,76709.21,10.47,2026-08-21T11:32:30,76709.21,tp,8.38
2026-08-21T15:10:01,flip,BUY,77686.98,76513.07,78626.11,23.48,2026-08-21T21:54:45,78626.11,tp,18.78
2026-08-22T00:06:01,flip,SELL,77955.32,78476.33,77538.51,10.42,2026-08-22T02:29:07,78478.84,sl,-10.47
2026-08-22T02:44:16,touch,BUY,78501.77,78142.18,78789.44,7.19,2026-08-22T03:29:30,78789.44,tp,5.75
2026-08-22T04:19:02,flip,SELL,78216.51,78428.43,78046.97,4.24,2026-08-22T04:22:42,78428.55,sl,-4.24
2026-08-22T04:30:01,flip,BUY,78590.24,78497.07,78664.78,1.86,2026-08-22T04:32:49,78664.78,tp,1.49
2026-08-22T04:41:24,touch,BUY,78752.14,78656.95,78828.29,1.9,2026-08-22T04:44:06,78652.99,sl,-1.98
2026-08-22T05:08:01,flip,SELL,78259.78,78552.98,78025.22,5.86,2026-08-22T05:09:13,78025.22,tp,4.69
2026-08-22T11:38:01,flip,BUY,77139.46,76789.82,77419.17,6.99,2026-08-22T16:41:04,77419.17,tp,5.59
2026-08-22T21:37:01,flip,SELL,77037.22,77467.25,76693.2,8.6,2026-08-23T04:08:22,76693.2,tp,6.88
2026-08-23T11:40:01,flip,BUY,77341.21,77129.63,77510.47,4.23,2026-08-23T12:06:23,77128.23,sl,-4.26
2026-08-23T13:17:43,touch,BUY,77396.3,76986.21,77724.37,8.2,2026-08-23T13:19:11,77724.37,tp,6.56
2026-08-23T23:03:01,flip,SELL,77490.65,77985.48,77094.79,9.9,2026-08-24T01:51:57,77094.79,tp,7.92
2026-08-24T10:14:01,flip,BUY,77802.42,76813.53,78593.53,19.78,2026-08-24T12:31:17,78593.53,tp,15.82
2026-08-24T12:31:19,touch,BUY,78613.04,77947.55,79145.43,13.31,2026-08-24T12:51:17,79145.43,tp,10.65
2026-08-24T12:57:12,touch,BUY,79287.43,78977.73,79535.19,6.19,2026-08-24T13:01:23,78976.73,sl,-6.21
2026-08-24T17:03:01,flip,SELL,78676.67,79860.53,77729.58,23.68,2026-08-25T00:55:08,79860.79,sl,-23.68
2026-08-25T02:17:51,touch,BUY,80195.27,79455.43,80787.14,14.8,2026-08-25T02:17:58,80787.14,tp,11.84
2026-08-25T12:07:01,flip,SELL,78734.96,79449.83,78163.06,14.3,2026-08-25T13:51:26,78163.06,tp,11.44
2026-08-25T15:36:01,flip,BUY,79408.44,79001.51,79733.98,8.14,2026-08-25T17:07:18,78999.36,sl,-8.18
2026-08-25T21:31:01,flip,BUY,78477.53,78259.76,78651.75,4.36,2026-08-25T21:57:09,78651.75,tp,3.48
2026-08-25T22:00:45,touch,BUY,78653.61,78548.68,78737.55,2.1,2026-08-25T22:05:28,78737.55,tp,1.68
2026-08-26T00:10:02,flip,SELL,78309.75,78629.2,78054.19,6.39,2026-08-26T00:30:42,78630.02,sl,-6.41
2026-08-26T00:53:01,flip,BUY,78682.13,78373.35,78929.15,6.18,2026-08-26T01:35:33,78929.15,tp,4.94
2026-08-26T02:21:00,touch,BUY,78955.03,78729.99,79135.06,4.5,2026-08-26T02:26:12,79135.06,tp,3.6
2026-08-26T02:33:16,touch,BUY,79237.13,79105.26,79342.63,2.64,2026-08-26T02:47:39,79103.79,sl,-2.67
2026-08-26T08:59:01,flip,SELL,78608.35,79177.45,78153.07,11.38,2026-08-26T12:30:19,78153.07,tp,9.11
2026-08-26T12:30:20,touch,SELL,78132.94,78704.05,77676.05,11.42,2026-08-26T15:03:32,77676.05,tp,9.14
2026-08-26T21:37:01,flip,BUY,78800.93,78643.02,78927.26,3.16,2026-08-26T22:17:22,78927.26,tp,2.53
2026-08-26T22:19:01,touch,BUY,78906.59,78805.21,78987.69,2.03,2026-08-26T22:25:02,78804.67,sl,-2.04
2026-08-26T22:37:01,flip,SELL,78682.3,78776.88,78606.64,1.89,2026-08-26T22:39:08,78606.64,tp,1.51
2026-08-26T22:49:12,touch,SELL,78595.52,78700.68,78511.39,2.1,2026-08-26T22:58:51,78700.7,sl,-2.1
2026-08-26T23:26:01,flip,BUY,78805.16,78660.81,78920.64,2.89,2026-08-26T23:32:20,78920.64,tp,2.31
2026-08-27T13:32:01,flip,SELL,79155.27,79594.24,78804.09,8.78,2026-08-27T14:02:17,79595.25,sl,-8.8
2026-08-27T14:23:01,flip,BUY,79888.14,79397.8,80280.41,9.81,2026-08-27T14:41:58,80280.41,tp,7.85
2026-08-27T15:06:02,touch,BUY,80399.56,80007.34,80713.34,7.84,2026-08-27T15:13:07,80713.34,tp,6.28
2026-08-28T05:23:01,flip,SELL,79588.88,79980.0,79275.98,7.82,2026-08-28T06:50:13,79984.89,sl,-7.92
2026-08-28T10:55:02,flip,BUY,79459.4,79340.48,79554.54,2.38,2026-08-28T10:58:18,79554.54,tp,1.9
2026-08-28T11:19:30,touch,BUY,79735.42,79612.32,79833.9,2.46,2026-08-28T11:36:03,79609.02,sl,-2.53
2026-08-28T11:52:01,flip,SELL,79570.14,79637.45,79516.29,1.35,2026-08-28T12:05:28,79640.52,sl,-1.41
2026-08-28T12:10:37,touch,SELL,79539.02,79673.84,79431.16,2.7,2026-08-28T12:17:11,79674.59,sl,-2.71
2026-08-28T12:30:22,touch,SELL,79507.22,79681.05,79368.16,3.48,2026-08-28T12:40:39,79368.16,tp,2.78
2026-08-28T12:43:14,touch,SELL,79322.86,79375.78,79280.52,1.06,2026-08-28T12:43:50,79376.42,sl,-1.07
2026-08-28T13:26:47,touch,SELL,79261.72,79316.58,79217.83,1.1,2026-08-28T13:27:11,79217.83,tp,0.88
2026-08-28T13:38:08,touch,SELL,79160.89,79329.75,79025.8,3.38,2026-08-28T13:48:50,79331.54,sl,-3.41
2026-08-28T14:32:01,flip,BUY,79036.66,78641.46,79352.82,7.9,2026-08-28T14:36:05,79352.82,tp,6.32
2026-08-28T15:00:13,touch,BUY,79883.05,79093.31,80514.84,15.79,2026-08-28T15:40:46,79091.95,sl,-15.82
2026-08-28T16:23:01,flip,SELL,77497.95,77818.75,77241.31,6.42,2026-08-28T16:24:10,77241.31,tp,5.13
2026-08-28T16:46:01,flip,BUY,77989.12,77782.1,78154.74,4.14,2026-08-28T16:51:27,77778.79,sl,-4.21
2026-08-28T17:01:01,flip,SELL,77691.46,77906.69,77519.28,4.3,2026-08-28T17:11:59,77913.68,sl,-4.44
2026-08-28T18:19:55,touch,SELL,77664.56,78086.1,77327.33,8.43,2026-08-28T18:38:18,77327.33,tp,6.74
2026-08-28T18:46:17,touch,SELL,77323.29,77482.14,77196.21,3.18,2026-08-28T18:54:02,77483.96,sl,-3.21
2026-08-28T19:09:01,flip,BUY,77659.87,77527.92,77765.43,2.64,2026-08-28T19:21:10,77765.43,tp,2.11
2026-08-28T19:21:11,touch,BUY,77766.78,77610.79,77891.57,3.12,2026-08-28T19:33:11,77607.65,sl,-3.18
2026-08-28T19:44:01,flip,SELL,77566.93,77667.24,77486.68,2.01,2026-08-28T19:46:38,77486.68,tp,1.6
2026-08-28T20:32:37,touch,SELL,77333.38,77604.88,77116.18,5.43,2026-08-28T22:32:51,77608.89,sl,-5.51
2026-08-28T22:46:01,flip,BUY,77755.94,77652.77,77838.48,2.06,2026-08-28T23:21:46,77652.21,sl,-2.07
2026-08-28T23:55:24,touch,BUY,77773.63,77629.91,77888.61,2.87,2026-08-29T00:08:12,77888.61,tp,2.3
2026-08-29T00:08:14,touch,BUY,77871.69,77776.26,77948.03,1.91,2026-08-29T00:26:21,77948.03,tp,1.53
2026-08-29T00:26:22,touch,BUY,77954.33,77858.65,78030.87,1.91,2026-08-29T00:31:18,77850.27,sl,-2.08
2026-08-29T00:49:01,flip,SELL,77746.56,77819.5,77688.21,1.46,2026-08-29T00:56:10,77819.74,sl,-1.46
2026-08-29T00:58:40,touch,SELL,77717.6,77807.41,77645.75,1.8,2026-08-29T01:14:21,77645.75,tp,1.44
2026-08-29T02:21:14,touch,SELL,77617.03,77852.24,77428.86,4.7,2026-08-29T06:20:07,77428.86,tp,3.76
2026-08-29T06:43:01,flip,BUY,77455.1,77404.31,77495.73,1.02,2026-08-29T07:02:09,77495.73,tp,0.81
2026-08-29T07:02:10,touch,BUY,77503.24,77418.28,77571.21,1.7,2026-08-29T07:38:40,77571.21,tp,1.36
2026-08-29T07:59:42,touch,BUY,77648.9,77609.65,77680.3,0.78,2026-08-29T08:00:11,77609.57,sl,-0.79
2026-08-29T21:01:01,flip,SELL,78101.43,78160.73,78053.99,1.19,2026-08-29T21:04:02,78053.99,tp,0.95
2026-08-29T21:54:01,flip,BUY,78187.09,78058.3,78290.12,2.58,2026-08-30T00:18:04,78290.12,tp,2.06
2026-08-30T01:13:01,flip,SELL,78086.46,78123.53,78056.8,0.74,2026-08-30T01:13:43,78056.8,tp,0.59
2026-08-30T03:33:01,flip,BUY,78201.83,78053.73,78320.31,2.96,2026-08-30T04:36:15,78052.72,sl,-2.98
2026-08-30T10:03:01,flip,SELL,77969.73,78052.59,77903.44,1.66,2026-08-30T10:10:37,78053.28,sl,-1.67
2026-08-30T10:47:01,flip,BUY,78144.15,78022.47,78241.49,2.43,2026-08-30T12:03:52,78241.49,tp,1.95
2026-08-30T12:04:01,flip,BUY,78292.02,78166.8,78392.2,2.5,2026-08-30T12:05:31,78392.2,tp,2.0
2026-08-30T12:32:05,touch,BUY,78719.35,78499.24,78895.44,4.4,2026-08-30T13:46:09,78895.44,tp,3.52
2026-08-30T20:32:01,flip,SELL,78748.13,79171.09,78409.76,8.46,2026-08-30T21:01:30,78409.76,tp,6.77
2026-08-30T21:01:31,touch,SELL,78421.13,78738.5,78167.23,6.35,2026-08-30T21:35:14,78740.86,sl,-6.39
2026-08-30T22:30:24,touch,SELL,78271.85,78788.35,77858.65,10.33,2026-08-30T23:23:24,77858.65,tp,8.26
2026-08-31T00:36:01,flip,BUY,78062.87,77877.36,78211.28,3.71,2026-08-31T01:01:14,77876.63,sl,-3.72
2026-08-31T02:01:01,flip,SELL,77559.32,77944.64,77251.06,7.71,2026-08-31T02:13:46,77949.09,sl,-7.8
2026-08-31T02:50:31,touch,SELL,77543.4,77982.23,77192.34,8.78,2026-08-31T05:19:47,77984.19,sl,-8.82
2026-08-31T07:13:01,flip,BUY,78153.2,77831.45,78410.6,6.44,2026-08-31T08:42:24,78410.6,tp,5.15
2026-08-31T09:09:01,flip,BUY,78774.41,78370.47,79097.56,8.08,2026-08-31T10:06:04,78367.24,sl,-8.14
2026-08-31T11:54:01,flip,SELL,78273.64,78706.63,77927.25,8.66,2026-08-31T12:31:18,77927.25,tp,6.93
2026-08-31T12:39:07,touch,SELL,77969.82,78125.87,77844.98,3.12,2026-08-31T12:40:35,77844.98,tp,2.5
2026-08-31T13:52:38,touch,SELL,77738.79,78216.97,77356.25,9.56,2026-08-31T14:38:40,78217.04,sl,-9.56
2026-08-31T14:42:01,flip,BUY,78493.9,77696.37,79131.92,15.95,2026-08-31T18:42:20,79131.92,tp,12.76
2026-08-31T19:54:01,flip,SELL,78920.47,79097.17,78779.11,3.53,2026-08-31T20:20:18,79097.81,sl,-3.55
2026-08-31T20:32:55,touch,SELL,78850.88,79183.15,78585.06,6.65,2026-08-31T22:49:07,78585.06,tp,5.32
2026-08-31T22:51:08,touch,SELL,78559.69,78597.91,78529.11,0.76,2026-08-31T22:53:06,78598.7,sl,-0.78
2026-08-31T23:00:05,touch,SELL,78550.74,78615.88,78498.63,1.3,2026-08-31T23:00:53,78498.63,tp,1.04
2026-09-01T00:10:01,flip,BUY,78703.41,78594.7,78790.38,2.17,2026-09-01T00:18:35,78790.38,tp,1.74
2026-09-01T00:54:01,flip,SELL,78645.33,78787.17,78531.86,2.84,2026-09-01T01:14:27,78531.86,tp,2.27
2026-09-01T01:26:10,touch,SELL,78478.9,78625.52,78361.6,2.93,2026-09-01T01:30:26,78361.6,tp,2.35
2026-09-01T01:55:09,touch,SELL,78382.4,78566.08,78235.46,3.67,2026-09-01T02:12:16,78235.46,tp,2.94
2026-09-01T02:29:39,touch,SELL,78194.26,78305.38,78105.36,2.22,2026-09-01T02:31:39,78305.92,sl,-2.23
2026-09-01T04:27:01,flip,BUY,78850.01,78612.18,79040.27,4.76,2026-09-01T05:33:25,79040.27,tp,3.81
2026-09-01T05:41:20,touch,BUY,79105.37,78998.35,79190.99,2.14,2026-09-01T05:55:53,79190.99,tp,1.71
2026-09-01T06:48:01,flip,SELL,78771.1,78920.06,78651.93,2.98,2026-09-01T07:37:05,78651.93,tp,2.38
2026-09-01T08:06:02,touch,SELL,78487.5,78647.4,78359.58,3.2,2026-09-01T08:06:40,78359.58,tp,2.56
2026-09-01T08:24:27,touch,SELL,78070.67,78275.11,77907.12,4.09,2026-09-01T08:28:09,77907.12,tp,3.27
2026-09-01T10:40:01,flip,BUY,78158.51,78015.82,78272.66,2.85,2026-09-01T10:51:45,78015.71,sl,-2.86
2026-09-01T11:01:01,flip,SELL,77942.51,78013.19,77885.97,1.41,2026-09-01T11:03:37,78015.38,sl,-1.46
2026-09-01T11:07:28,touch,SELL,77923.37,78021.68,77844.72,1.97,2026-09-01T11:22:16,77844.72,tp,1.57
2026-09-01T12:32:01,touch,SELL,77846.72,78152.15,77602.38,6.11,2026-09-01T13:06:49,77602.38,tp,4.89
2026-09-01T14:02:01,flip,BUY,78221.78,77960.96,78430.44,5.22,2026-09-01T15:00:58,77959.49,sl,-5.25
2026-09-01T16:15:01,flip,SELL,77636.01,78039.99,77312.83,8.08,2026-09-01T16:36:57,77312.83,tp,6.46
2026-09-01T16:36:58,touch,SELL,77272.31,77631.9,76984.64,7.19,2026-09-01T16:55:07,77633.44,sl,-7.22
2026-09-01T17:57:52,touch,SELL,77265.71,77700.76,76917.67,8.7,2026-09-01T18:27:23,76917.67,tp,6.96
2026-09-01T19:05:01,flip,BUY,77289.38,77071.47,77463.71,4.36,2026-09-01T21:01:13,77463.71,tp,3.49
2026-09-01T21:02:23,touch,BUY,77440.17,77345.55,77515.87,1.89,2026-09-01T21:03:54,77343.42,sl,-1.94
2026-09-01T21:11:01,flip,SELL,77121.05,77257.9,77011.57,2.74,2026-09-01T21:17:09,77011.57,tp,2.19
2026-09-01T22:50:01,flip,BUY,77300.28,76987.72,77550.33,6.25,2026-09-01T23:41:35,77550.33,tp,5.0
2026-09-02T00:35:02,flip,SELL,77208.9,77300.03,77136.0,1.82,2026-09-02T00:38:55,77136.0,tp,1.46
2026-09-02T01:30:19,touch,SELL,77065.91,77330.19,76854.49,5.29,2026-09-02T01:44:42,76854.49,tp,4.23
2026-09-02T01:48:27,touch,SELL,76794.79,76930.94,76685.87,2.72,2026-09-02T01:50:27,76685.87,tp,2.18
2026-09-02T02:28:01,flip,BUY,77247.56,77165.87,77312.91,1.63,2026-09-02T02:31:34,77160.28,sl,-1.75
2026-09-02T03:01:05,touch,BUY,77308.45,77110.4,77466.89,3.96,2026-09-02T03:10:39,77466.89,tp,3.17
