tb,time,src,era,kind,d,pnl,R,tpf,spread_med24,spread_over_range24,spread_over_atr,tp_over_spread,stop_over_spread,atr_over_price,rng60,rng360,rng1440,absret60,absret360,absret1440,sd60,sd360,sd1440,er60,er360,er1440,signac360,flips_per_day,bos_per_day,cont_per_flip,med_flip_gap_min,trend_age_min,flip_share20,own20_tpf,own50_tpf,own20_R,own50_R,own20_flip_R,own20_cont_R,mkt20_fwd5,mkt20_fwd15,mkt20_fwd30,mkt20_ge05
1784633760,2026-07-21T11:36:00,R0,DISC,flip,1,0.9565,0.8,1,7.0,0.19265,0.28918,6.83143,8.54,3.6538,26.69,33.425,36.335,160.98556,1139.57969,4959.31776,3.62574,4.39141,4.80429,0.0921,0.09309,0.04438,-0.0585,12,39,2.25,95.0,0.0,0.55,0.5,0.52,-0.11023,-0.07205,-0.11484,-0.01398,-0.10417,-0.11612,-0.12116,0.3
1784634540,2026-07-21T11:49:00,R0,DISC,cont,1,-1.165,-1.1544,0,7.0,0.19553,0.27681,5.76714,7.20857,3.81352,26.56,32.62,35.8,148.66456,1076.22518,4909.53767,3.34802,3.95176,4.7658,0.05276,0.07642,0.04387,-0.07521,12,40,2.33333,95.0,13.0,0.55,0.5,0.52,-0.11023,-0.07205,-0.11484,-0.01398,-0.10417,-0.11612,-0.12116,0.3
1784635620,2026-07-21T12:07:00,R0,DISC,cont,1,1.941,0.8,1,7.0,0.19721,0.22218,13.86429,17.33,4.74946,25.62,31.46,35.495,135.86884,1047.95637,4844.72068,3.06663,3.87127,4.68879,0.22899,0.09679,0.04803,-0.08635,12,40,2.33333,95.0,31.0,0.55,0.5,0.52,-0.11023,-0.07205,-0.11484,-0.01398,-0.06851,-0.04977,-0.04093,0.35
1784637120,2026-07-21T12:32:00,R0,DISC,cont,1,1.5926,0.8,1,7.0,0.19724,0.17429,11.37571,14.22,6.04252,30.36,31.925,35.49,143.27699,1042.66384,4823.87968,3.21718,3.8558,4.68166,0.26928,0.09113,0.05792,-0.11421,11,40,2.63636,95.0,56.0,0.55,0.5,0.52,-0.11023,-0.07205,-0.11484,-0.01398,-0.0641,-0.09518,0.00242,0.35
1784637420,2026-07-21T12:37:00,R0,DISC,cont,1,-2.9754,-1.0227,0,7.0,0.19721,0.16372,16.62571,20.78143,6.42417,32.78,32.03,35.495,154.85359,1045.52241,4817.79889,3.50228,3.88484,4.68186,0.30337,0.0906,0.05914,-0.11978,11,41,2.72727,95.0,61.0,0.55,0.5,0.52,-0.11023,-0.07205,-0.11484,-0.01398,-0.08732,-0.12065,-0.00518,0.35
1784639700,2026-07-21T13:15:00,R0,DISC,cont,1,-3.2936,-1.0507,0,7.0,0.19813,0.19805,17.91286,22.39143,5.30644,35.17,32.42,35.33,177.59249,1060.99832,4800.31054,3.63204,3.93651,4.66372,0.25886,0.10444,0.06147,-0.10306,11,41,2.72727,95.0,99.0,0.5,0.5,0.52,-0.10575,-0.07284,-0.11484,-0.10613,0.04558,-0.11742,0.0909,0.35
1784641200,2026-07-21T13:40:00,R0,DISC,flip,-1,-3.1732,-1.0166,0,7.0,0.1971,0.11808,17.83714,22.29571,8.9391,38.72,32.78,35.515,207.41355,1113.69152,4823.1684,4.30145,4.0938,4.64055,0.19193,0.04283,0.05541,-0.12535,12,40,2.33333,124.0,0.0,0.55,0.55,0.52,-0.01537,-0.07284,-0.02216,-0.10613,0.04558,-0.11742,0.0909,0.35
1784737980,2026-07-22T16:33:00,R0,DISC,flip,1,-13.5852,-1.0008,0,7.0,0.23133,0.12653,77.56571,96.95714,8.35468,42.065,37.67,30.26,259.06837,1375.70449,4375.93963,5.36262,5.35608,4.50819,0.13434,0.032,0.01057,-0.09749,1,7,6.0,124.0,0.0,0.4,0.5,0.48,-0.11644,-0.14937,-0.11299,-0.02663,-0.04566,-0.40325,-0.3644,0.25
1784790660,2026-07-23T07:11:00,R0,DISC,flip,-1,6.9102,0.8,1,7.0,0.24134,0.13525,49.35857,61.69857,7.91662,23.665,25.93,29.005,165.07419,928.16681,4312.05166,5.24473,3.73061,4.16645,0.22212,0.10746,0.01684,-0.01393,2,4,1.0,141.0,0.0,0.4,0.45,0.48,-0.20648,-0.14932,-0.20303,-0.02663,-0.03304,-0.37679,-0.32446,0.25
1784837100,2026-07-23T20:05:00,R0,DISC,flip,1,4.2395,0.8,1,7.0,0.25036,0.17714,30.28286,37.85286,6.08874,30.41,32.625,27.96,167.03497,1059.72686,3997.32638,3.41157,3.77445,3.79548,0.06683,0.00262,0.03458,0.08078,2,8,3.0,141.0,0.0,0.45,0.5,0.5,-0.11579,-0.11316,-0.11141,-0.02663,0.00334,-0.19947,-0.34752,0.1
1784839140,2026-07-23T20:39:00,R0,DISC,flip,-1,-0.786,-1.0051,0,7.0,0.24947,0.28417,4.46857,5.58571,3.78618,27.425,30.08,28.06,152.28726,970.43434,3980.60004,3.17079,3.39783,3.79097,0.31085,0.01098,0.03241,0.10864,3,10,2.33333,141.0,0.0,0.45,0.5,0.5,-0.11579,-0.11316,-0.11141,-0.02663,0.00416,-0.19933,-0.40675,0.1
1784840880,2026-07-23T21:08:00,R0,DISC,cont,-1,1.5194,0.8,1,7.0,0.24836,0.2962,10.85286,13.56571,3.63367,22.035,28.765,28.185,110.53279,919.04933,3998.09836,2.32537,3.21117,3.79613,0.09867,0.04395,0.03306,0.08635,3,11,2.66667,141.0,29.0,0.45,0.5,0.5,-0.11579,-0.11316,-0.11141,-0.02663,-0.03745,-0.27793,-0.46483,0.05
1784856840,2026-07-24T01:34:00,R0,DISC,flip,1,-2.0914,-1.0142,0,7.0,0.25036,0.18694,11.78429,14.73,5.75445,32.545,26.32,27.96,179.45672,870.37009,3928.13125,4.18677,3.25491,3.75284,0.24522,0.0408,0.02978,-0.00836,4,14,2.5,295.0,0.0,0.45,0.55,0.52,-0.02523,-0.0772,-0.11069,-0.02663,-0.01611,-0.03168,-0.1719,0.1
1784862300,2026-07-24T03:05:00,R0,DISC,cont,1,4.1595,0.8,1,7.0,0.25148,0.20934,29.71143,37.13857,5.13363,29.625,27.055,27.835,182.76297,920.17536,3935.86953,4.03654,3.43728,3.76073,0.10903,0.00808,0.02096,0.01393,4,16,3.0,295.0,91.0,0.45,0.55,0.52,-0.02523,-0.0772,-0.11069,-0.02663,-0.02422,-0.05279,-0.24886,0.1
1784890380,2026-07-24T10:53:00,R0,DISC,flip,-1,3.9838,0.8,1,7.0,0.24092,0.2683,28.45571,35.57,4.02283,25.54,25.83,29.055,128.09217,952.98641,4103.83586,2.64524,3.5949,3.83577,0.26511,0.06687,0.0323,0.04178,4,18,3.5,418.0,0.0,0.45,0.55,0.52,-0.0256,-0.07641,-0.10985,-0.02663,0.0446,-0.00843,-0.11154,0.1
1784899800,2026-07-24T13:30:00,R0,DISC,cont,-1,3.2422,0.8,1,7.0,0.23842,0.1318,23.15857,28.94857,8.26627,42.07,29.835,29.36,262.02734,1078.93008,4140.12541,5.55077,3.96969,3.82939,0.44036,0.18983,0.02946,0.0585,6,24,3.0,295.0,56.0,0.5,0.55,0.52,-0.0256,-0.07641,-0.10985,-0.02663,-0.12919,0.06976,0.17887,0.2
1784902620,2026-07-24T14:17:00,R0,DISC,cont,-1,-6.1976,-1.0238,0,7.0,0.2385,0.09332,34.59143,43.24,11.75251,65.215,31.54,29.35,329.48087,1203.91157,4179.36721,6.80376,4.52518,3.86115,0.29058,0.20671,0.045,0.07521,6,25,3.16667,295.0,103.0,0.5,0.55,0.52,-0.0256,-0.07641,-0.10985,-0.02663,-0.13368,0.05062,0.21675,0.25
1785002460,2026-07-25T18:01:00,R0,DISC,flip,1,8.9766,0.8,1,7.0,0.47733,0.24307,64.11857,80.14857,4.48002,16.565,15.535,14.665,101.02721,476.13203,1913.85128,2.24893,1.77776,1.87687,0.21658,0.09321,0.01418,-0.01393,1,1,0.0,559.0,0.0,0.45,0.55,0.52,-0.02656,-0.07685,-0.10985,-0.02695,-0.06664,0.06791,0.31296,0.25
1785080160,2026-07-26T15:36:00,R0,DISC,cont,1,-1.919,-1.0083,0,7.0,0.50615,0.30792,10.87571,13.59429,3.51093,22.62,13.9,13.83,124.30024,506.69919,1846.6886,2.73479,2.22861,1.87758,0.19471,0.08711,0.05257,-0.15877,3,12,3.0,164.0,1067.0,0.5,0.55,0.54,-0.02656,-0.04073,-0.01321,-0.02695,-0.15963,0.05051,0.28883,0.25
1785097020,2026-07-26T20:17:00,R0,DISC,flip,-1,-2.8802,-1.0227,0,7.0,0.50072,0.54505,16.09429,20.11714,1.98798,11.51,18.835,13.98,57.75625,577.86437,1847.42455,1.34141,2.22628,1.86988,0.05961,0.00227,0.02457,-0.12291,3,12,3.0,164.0,0.0,0.45,0.5,0.54,-0.11698,-0.04025,-0.01321,-0.11736,-0.08396,0.08191,0.29209,0.25
1785105120,2026-07-26T22:32:00,R0,DISC,flip,1,3.6661,0.8,1,7.0,0.48628,0.12685,26.18571,32.73286,8.45122,39.105,17.67,14.395,237.30187,640.69544,1979.45601,6.40619,3.18385,2.26397,0.35488,0.10499,0.07456,-0.11978,2,10,4.0,164.0,0.0,0.5,0.5,0.52,-0.11596,-0.0767,-0.10434,-0.11736,-0.06117,0.07838,0.33933,0.25
1785110640,2026-07-27T00:04:00,R0,DISC,flip,-1,2.8539,0.8,1,7.0,0.45132,0.17675,20.38571,25.48143,6.07218,36.65,20.45,15.51,209.20998,800.02594,2221.03075,4.30909,3.67513,2.49601,0.0974,0.11371,0.06376,-0.11421,3,12,3.0,135.0,0.0,0.5,0.5,0.52,-0.11596,-0.0767,-0.10434,-0.11736,0.02559,-0.01534,0.25248,0.2
1785112620,2026-07-27T00:37:00,R0,DISC,cont,-1,1.9205,0.8,1,7.0,0.44304,0.15703,13.71714,17.14714,6.85261,39.535,24.615,15.8,201.75003,871.30324,2292.48951,4.25001,3.87922,2.56854,0.18448,0.07273,0.044,-0.09749,3,12,3.0,135.0,33.0,0.5,0.5,0.52,-0.11596,-0.0767,-0.01418,-0.11736,0.00064,-0.07718,-0.03082,0.15
1785116100,2026-07-27T01:35:00,R0,DISC,cont,-1,-3.1528,-1.0079,0,7.0,0.42592,0.17141,17.87429,22.34286,6.29562,33.2,29.675,16.435,201.86551,996.87417,2416.46158,4.34453,4.20517,2.69077,0.18842,0.03047,0.02827,-0.08635,3,14,3.66667,135.0,91.0,0.5,0.5,0.52,-0.11596,-0.0767,-0.01418,-0.11736,-0.08717,-0.13658,-0.17194,0.05
1785117480,2026-07-27T01:58:00,R0,DISC,flip,1,-1.6938,-1.028,0,7.0,0.41879,0.19987,9.41429,11.76857,5.37529,33.03,31.56,16.715,203.83089,1048.92853,2456.58402,4.55984,4.33353,2.73837,0.08102,0.07397,0.04591,-0.07521,4,15,2.75,114.0,0.0,0.5,0.5,0.52,-0.11596,-0.0767,-0.01418,-0.11736,-0.11043,-0.13993,-0.20554,0.05
1785119760,2026-07-27T02:36:00,R0,DISC,cont,1,2.0494,0.8,1,7.0,0.40674,0.22583,14.63857,18.29857,4.75663,32.85,33.31,17.21,185.94936,1125.96989,2523.70518,4.00662,4.49076,2.79706,0.23633,0.07785,0.04865,-0.06964,4,17,3.25,114.0,38.0,0.55,0.55,0.54,-0.01824,-0.04031,0.07588,-0.11736,-0.16741,-0.19797,-0.2983,0.05
1785134880,2026-07-27T06:48:00,R0,DISC,flip,-1,2.0514,0.8,1,7.0,0.3363,0.20659,14.65286,18.31571,5.18141,32.14,29.03,20.815,209.14264,1055.89773,2935.57875,5.22907,4.03564,3.17889,0.06755,0.03937,0.05485,-0.03621,5,23,3.6,135.0,0.0,0.6,0.55,0.54,-0.01637,-0.04006,-0.01552,-0.02646,-0.11507,-0.35999,-0.29071,0.0
1785137400,2026-07-27T07:30:00,R0,DISC,cont,-1,1.9026,0.8,1,7.0,0.32848,0.26108,13.59,16.98714,4.10841,26.67,27.86,21.31,140.09912,1016.92495,2986.66828,3.27534,3.97966,3.217,0.16438,0.04773,0.04887,-0.05292,5,25,4.0,135.0,42.0,0.6,0.55,0.54,-0.01637,-0.04006,-0.01552,-0.02646,-0.1144,-0.34633,-0.29406,0.0
1785139140,2026-07-27T07:59:00,R0,DISC,cont,-1,1.4235,0.8,1,7.0,0.32251,0.25973,10.16857,12.71,4.13569,26.985,27.65,21.705,136.00246,978.33229,3027.28919,3.04764,3.75913,3.23306,0.20447,0.00434,0.04382,-0.02507,5,27,4.4,135.0,71.0,0.6,0.55,0.54,-0.01637,-0.04006,-0.01552,-0.02646,-0.11334,-0.3585,-0.14587,0.05
1785147660,2026-07-27T10:21:00,R0,DISC,flip,1,1.8432,0.8,1,7.0,0.30082,0.25487,13.16571,16.45714,4.20759,22.43,25.595,23.27,119.94197,920.20976,3218.40248,2.51929,3.55897,3.33498,0.18477,0.01097,0.03982,-0.06964,6,31,4.16667,164.0,0.0,0.5,0.65,0.56,0.1645,-0.0014,-0.01552,0.06423,-0.15233,-0.33757,-0.06414,0.1
1785150780,2026-07-27T11:13:00,R0,DISC,flip,-1,1.0131,0.8,1,7.0,0.29443,0.26688,7.23714,9.04571,4.02315,22.705,24.885,23.775,103.76276,834.98426,3258.58521,2.23801,3.28937,3.34934,0.00933,0.02516,0.0355,-0.00279,7,33,3.71429,135.0,0.0,0.5,0.65,0.56,0.1645,-0.0014,-0.01552,0.06423,-0.13849,-0.35035,-0.14813,0.1
1785151560,2026-07-27T11:26:00,R0,DISC,cont,-1,0.6048,0.8,1,7.0,0.29185,0.2471,4.32,5.4,4.35057,22.31,24.945,23.985,106.71328,844.77891,3291.41805,2.27243,3.31082,3.36416,0.26342,0.03839,0.03131,-0.03064,7,35,4.0,135.0,13.0,0.5,0.65,0.56,0.1645,-0.0014,-0.01552,0.06423,-0.13849,-0.35035,-0.14813,0.1
1785153060,2026-07-27T11:51:00,R0,DISC,cont,-1,-2.0336,-1.0439,0,7.0,0.29064,0.32151,11.13143,13.91429,3.34648,21.76,24.885,24.085,131.06258,858.86422,3338.81803,2.8112,3.3637,3.3892,0.26362,0.04622,0.02798,-0.0195,7,36,4.14286,135.0,38.0,0.5,0.65,0.56,0.1645,-0.0014,-0.01552,0.06423,-0.08727,-0.22906,-0.001,0.15
1785154740,2026-07-27T12:19:00,R0,DISC,cont,-1,3.1232,0.8,1,7.0,0.28677,0.15564,22.30857,27.88571,6.91916,26.98,24.805,24.41,180.46783,832.32056,3387.78593,3.80576,3.03497,3.42155,0.16145,0.09575,0.0238,0.00836,7,36,4.14286,135.0,66.0,0.5,0.65,0.56,0.1645,-0.0014,-0.01552,0.06423,-0.01155,-0.15399,0.19663,0.25
1785172800,2026-07-27T17:20:00,R0,DISC,flip,1,-5.655,-1.0035,0,7.0,0.24142,0.17709,32.20143,40.25143,6.08247,41.265,48.62,28.995,242.01034,1817.39648,4458.56738,5.64904,7.25494,4.76402,0.29358,0.01832,0.01081,-0.05292,8,36,3.5,135.0,0.0,0.45,0.7,0.6,0.25327,0.06996,0.07501,0.06226,-0.09926,-0.135,0.1514,0.3
1785189660,2026-07-27T22:01:00,R0,DISC,flip,-1,6.1074,0.8,1,7.0,0.22092,0.21065,43.62429,54.53,5.14211,22.485,29.25,31.685,122.1578,962.77099,4735.70363,2.81112,3.83557,4.8209,0.31139,0.02612,0.01107,-0.13092,8,36,3.5,213.0,0.0,0.45,0.65,0.58,0.16309,0.03389,0.07512,0.06226,-0.10596,-0.14333,0.13019,0.3
1785193020,2026-07-27T22:57:00,R0,DISC,cont,-1,3.6757,0.8,1,7.0,0.22258,0.08363,26.25429,32.81857,13.12393,37.025,28.18,31.45,298.05114,1031.63478,4854.79636,8.48163,4.71294,5.02596,0.52397,0.16003,0.05003,-0.14206,7,38,4.42857,213.0,56.0,0.45,0.65,0.58,0.16309,0.03389,0.07512,0.06226,-0.09504,-0.01298,0.3304,0.35
1785257400,2026-07-28T16:50:00,R0,DISC,flip,1,-5.11,-1.0019,0,7.0,0.22103,0.15849,29.14571,36.43143,6.91276,41.43,43.395,31.67,219.71789,1579.0613,4688.22013,4.53448,6.3384,4.87449,0.07859,0.041,0.03062,-0.0585,7,19,1.71429,213.0,90.0,0.5,0.7,0.6,0.25428,0.07026,0.16545,0.06226,0.18589,0.24866,0.66259,0.3
1785313380,2026-07-29T08:23:00,R0,DISC,flip,-1,-1.4054,-1.0095,0,7.0,0.20692,0.25337,7.95571,9.94429,4.29983,23.93,30.78,33.83,130.57693,1010.89889,4705.26732,2.76332,3.67032,4.64042,0.1585,0.07336,0.02869,-0.01393,5,17,2.4,258.0,0.0,0.5,0.65,0.58,0.16419,0.03422,0.07536,0.06226,0.13566,-0.18022,-0.12152,0.25
1785317880,2026-07-29T09:38:00,R0,DISC,flip,1,3.2266,0.8,1,7.0,0.20612,0.24401,23.04714,28.80857,4.44874,23.27,27.645,33.96,156.57285,933.04636,4726.41157,3.49491,3.45052,4.66454,0.23527,0.12311,0.03361,-0.05292,6,18,2.0,258.0,0.0,0.5,0.65,0.58,0.16419,0.03422,0.07536,0.06226,0.10502,-0.25337,-0.27872,0.25
1785319020,2026-07-29T09:57:00,R0,DISC,cont,1,-4.2406,-1.0053,0,7.0,0.20483,0.17802,24.10571,30.13143,6.08276,27.675,27.96,34.175,181.6425,964.18617,4750.46838,3.87866,3.57781,4.68735,0.25898,0.15983,0.04368,-0.04178,5,18,2.6,258.0,19.0,0.5,0.65,0.58,0.16419,0.03422,0.07536,0.06226,0.10502,-0.25337,-0.27872,0.25
1785325140,2026-07-29T11:39:00,R0,DISC,flip,-1,2.8302,0.8,1,7.0,0.20836,0.27534,20.21571,25.27,3.95122,26.335,25.33,33.595,187.30727,922.1336,4764.04245,4.09143,3.4303,4.66718,0.12857,0.06684,0.03032,-0.06407,4,14,2.5,187.0,0.0,0.55,0.7,0.6,0.25526,0.07052,-0.01511,0.06226,-0.06553,-0.42893,-0.37798,0.15
1785329460,2026-07-29T12:51:00,R0,DISC,cont,-1,1.017,0.8,1,7.0,0.20955,0.27319,7.26429,9.08,3.99037,29.055,24.875,33.405,156.76103,911.29894,4739.71353,3.394,3.37254,4.63989,0.20375,0.02069,0.02469,-0.07521,4,16,3.0,187.0,72.0,0.5,0.65,0.6,0.165,0.07053,-0.01511,0.06415,-0.03753,-0.41128,-0.34609,0.15
1785331020,2026-07-29T13:17:00,R0,DISC,cont,-1,-2.616,-1.0451,0,7.0,0.20896,0.18288,14.30429,17.88,5.9687,30.4,25.475,33.5,155.03243,943.69062,4755.1209,3.40455,3.47392,4.64395,0.11971,0.03976,0.02405,-0.0585,4,17,3.25,187.0,98.0,0.5,0.65,0.6,0.165,0.07053,-0.01511,0.06415,-0.03753,-0.41128,-0.34609,0.15
1785332520,2026-07-29T13:42:00,R0,DISC,flip,1,4.5454,0.8,1,7.0,0.20775,0.0812,32.46714,40.58429,13.39719,36.43,27.645,33.695,254.26625,1046.55378,4733.46411,6.16543,4.06783,4.62022,0.07764,0.00506,0.04727,-0.09192,5,16,2.2,123.0,0.0,0.5,0.65,0.6,0.165,0.07053,0.07572,0.06415,-0.07017,-0.33958,-0.24325,0.2
1785333540,2026-07-29T13:59:00,R0,DISC,cont,1,-7.4206,-1.0008,0,7.0,0.20775,0.0731,42.37143,52.96429,14.82452,60.645,29.1,33.695,368.73519,1161.20365,4760.20005,8.42089,4.73208,4.66948,0.1637,0.01413,0.05086,-0.09749,5,17,2.4,123.0,17.0,0.5,0.65,0.6,0.165,0.07053,0.07572,0.06415,-0.03154,-0.32809,-0.27764,0.2
1785335100,2026-07-29T14:25:00,R0,DISC,flip,-1,3.1208,0.8,1,7.0,0.20735,0.08694,22.29143,27.86429,12.55417,76.63,30.24,33.76,444.34479,1257.8595,4769.20683,9.34602,5.03159,4.63022,0.00797,0.01086,0.03365,-0.10864,6,18,2.0,121.0,0.0,0.5,0.65,0.6,0.165,0.07053,0.07572,0.06415,0.06363,-0.14385,-0.30858,0.2
1785338280,2026-07-29T15:18:00,R0,DISC,cont,-1,3.4507,0.8,1,7.0,0.2075,0.12554,24.64857,30.81,8.71778,61.08,35.885,33.735,317.60351,1402.83354,4805.446,6.61087,5.45892,4.63933,0.12937,0.04856,0.02015,-0.13649,6,20,2.33333,121.0,53.0,0.5,0.65,0.6,0.16314,0.06976,0.07572,0.06962,-0.02483,-0.14066,-0.26596,0.15
1785375900,2026-07-30T01:45:00,R0,DISC,flip,1,8.1654,0.8,1,7.0,0.17898,0.14813,58.32429,72.90571,7.38128,40.315,41.78,39.11,240.4753,1501.32861,5726.11804,5.18663,5.67923,5.54637,0.25088,0.03617,0.00818,-0.07521,6,22,2.66667,121.0,0.0,0.5,0.65,0.6,0.16451,0.06984,0.16576,0.07072,-0.14011,-0.21248,-0.28534,0.15
1785463260,2026-07-31T02:01:00,R0,DISC,flip,-1,2.1699,0.8,1,7.0,0.23818,0.10653,15.5,19.37429,10.19389,55.695,27.955,29.39,329.16338,1075.55941,4065.14759,7.5495,4.45594,3.98597,0.16913,0.05782,0.01062,-0.02793,3,19,5.33333,123.0,0.0,0.55,0.65,0.6,0.16451,0.06984,0.16576,0.07072,-0.1729,-0.0855,-0.05283,0.2
1785464940,2026-07-31T02:29:00,R0,DISC,cont,-1,1.5587,0.8,1,7.0,0.23826,0.16671,11.13429,13.91714,6.53066,47.765,30.095,29.38,250.16386,1122.18101,4089.48282,4.84071,4.56284,4.00103,0.51156,0.06095,0.00113,-0.00559,3,20,5.66667,123.0,28.0,0.55,0.65,0.6,0.16451,0.06984,0.16576,0.07072,-0.1729,-0.0855,-0.05283,0.2
1785495120,2026-07-31T10:52:00,R0,DISC,flip,1,0.7211,0.8,1,7.0,0.24255,0.30595,5.15143,6.43857,3.58305,22.285,26.26,28.86,130.75709,903.20179,4159.73839,2.82704,3.33236,4.02938,0.23666,0.0655,0.0241,-0.06964,2,16,7.0,123.0,0.0,0.5,0.65,0.62,0.16451,0.1067,0.25601,0.16325,-0.19223,0.16944,0.31341,0.4
1785497460,2026-07-31T11:31:00,R0,DISC,flip,-1,1.4648,0.8,1,7.0,0.24167,0.25722,10.46286,13.07857,4.26483,21.405,26.425,28.965,122.36304,901.92182,4170.03791,2.5519,3.30136,4.03146,0.06556,0.08048,0.02566,-0.03064,3,17,4.66667,123.0,0.0,0.5,0.65,0.62,0.16451,0.1067,0.25601,0.16325,-0.1617,0.14274,0.19636,0.4
1785499020,2026-07-31T11:57:00,R0,DISC,cont,-1,0.9272,0.8,1,7.0,0.24331,0.348,6.62286,8.27857,3.15623,21.405,26.335,28.77,133.64734,907.29715,4136.37222,2.68931,3.3053,3.95327,0.15313,0.09607,0.03739,-0.03621,3,19,5.33333,123.0,26.0,0.5,0.65,0.62,0.16451,0.1067,0.25601,0.16325,-0.1617,0.14274,0.19636,0.4
1785500340,2026-07-31T12:19:00,R0,DISC,cont,-1,-0.4492,-1.0085,0,7.0,0.24618,0.31707,2.54571,3.18143,3.46924,21.05,26.505,28.435,118.13904,910.83818,4117.79144,2.39095,3.30959,3.9378,0.27843,0.11751,0.04552,-0.06407,3,20,5.66667,123.0,48.0,0.5,0.65,0.62,0.16451,0.1067,0.25601,0.16325,-0.13216,0.17154,0.36097,0.45
1785500880,2026-07-31T12:28:00,R0,DISC,flip,1,-0.9456,-1.0316,0,7.0,0.2467,0.29679,5.23714,6.54714,3.70257,20.435,26.585,28.375,122.29319,921.27582,4098.23486,2.53605,3.33707,3.92704,0.21881,0.10648,0.04228,-0.04735,4,21,4.25,123.0,0.0,0.5,0.65,0.62,0.16451,0.1067,0.25601,0.16325,-0.08699,0.26742,0.40925,0.5
1785501720,2026-07-31T12:42:00,R0,DISC,flip,-1,-1.7812,-1.0241,0,7.0,0.24618,0.16433,9.93857,12.42286,6.70102,24.845,26.545,28.435,136.02332,901.5773,4117.21232,2.9389,3.23816,3.93325,0.27227,0.1155,0.04658,-0.04178,5,22,3.4,71.0,0.0,0.5,0.65,0.62,0.16451,0.1067,0.25601,0.16325,-0.08699,0.26742,0.40925,0.5
1785503700,2026-07-31T13:15:00,R0,DISC,flip,1,-1.9136,-1.0333,0,7.0,0.2467,0.25071,10.58286,13.22857,4.38122,27.985,26.055,28.375,163.28093,874.19698,4113.54,3.48915,3.12742,3.94258,0.0804,0.04659,0.0387,-0.04178,6,23,2.83333,71.0,0.0,0.55,0.65,0.64,0.1645,0.14579,0.34672,0.16325,-0.26481,0.18379,0.35252,0.45
1785505260,2026-07-31T13:41:00,R0,DISC,flip,-1,4.1008,0.8,1,7.0,0.24657,0.07496,29.29143,36.61429,14.71929,28.96,26.295,28.39,231.26587,958.37006,4194.92271,5.48953,3.61186,4.03424,0.10954,0.07345,0.04754,-0.05292,7,25,2.57143,57.0,0.0,0.6,0.7,0.64,0.2567,0.14579,0.34672,0.16325,-0.26481,0.18379,0.35252,0.45
1785645180,2026-08-02T04:33:00,R0,CHECK,flip,1,-4.8968,-1.0008,0,7.0,0.49558,0.41025,27.95857,34.94857,2.68733,16.445,17.89,14.125,84.03206,749.37293,2317.9447,1.85486,3.79564,2.84708,0.18534,0.14734,0.035,-0.06407,1,2,1.0,57.0,0.0,0.6,0.65,0.64,0.16257,0.14565,0.1634,0.07282,-0.30005,-0.09308,-0.14577,0.3
1785661320,2026-08-02T09:02:00,R0,CHECK,flip,-1,-1.6192,-1.0242,0,7.0,0.4717,0.34612,9.03429,11.29286,3.20586,17.495,14.445,14.84,113.95509,523.24168,2419.77301,2.58961,2.17005,2.89601,0.48012,0.09135,0.00184,-0.05028,4,7,0.75,42.0,0.0,0.6,0.6,0.62,0.07252,0.10963,0.16476,0.07282,-0.25086,-0.25729,-0.23885,0.35
1785662640,2026-08-02T09:24:00,R0,CHECK,flip,1,-0.8606,-1.0127,0,7.0,0.46667,0.34436,4.85571,6.07,3.21514,21.565,14.15,15.0,146.76366,512.26199,2445.57651,3.32016,2.08049,2.92101,0.18312,0.07004,0.01103,-0.05587,5,8,0.6,42.0,0.0,0.6,0.6,0.62,0.07252,0.10963,0.16476,0.07282,-0.25086,-0.25729,-0.23885,0.35
1785665460,2026-08-02T10:11:00,R0,CHECK,flip,-1,1.6533,0.8,1,7.0,0.44944,0.38101,11.80857,14.76143,2.90956,18.38,14.405,15.575,97.50229,518.88092,2475.49575,2.17879,2.10256,2.93528,0.11901,0.09339,0.01263,-0.08123,6,9,0.5,42.0,0.0,0.6,0.6,0.62,0.07252,0.10963,0.16476,0.07282,-0.30557,-0.33231,-0.30326,0.3
1785670980,2026-08-02T11:43:00,R0,CHECK,cont,-1,1.7382,0.8,1,7.0,0.42605,0.24696,12.41571,15.52,4.49618,18.3,15.245,16.43,105.37673,539.61002,2546.9454,2.38107,2.16027,2.97133,0.14174,0.0994,0.00205,-0.09804,6,11,0.83333,42.0,92.0,0.65,0.55,0.6,-0.01906,0.073,-0.01708,0.07282,-0.3184,-0.26714,-0.22239,0.3
1785688920,2026-08-02T16:42:00,R0,CHECK,flip,1,4.0947,0.8,1,7.0,0.37204,0.23551,29.24857,36.56,4.70411,19.655,19.305,18.815,104.8568,628.64861,2820.19255,2.24534,2.34767,3.10912,0.15773,0.014,0.01422,-0.06964,7,13,0.85714,47.0,0.0,0.7,0.6,0.62,0.0732,0.10928,-0.01708,0.07282,-0.28335,-0.28049,-0.44334,0.2
1785719580,2026-08-03T01:13:00,R0,CHECK,flip,-1,3.4437,0.8,1,7.0,0.35407,0.15545,24.59714,30.74714,7.13502,31.265,25.755,19.77,189.53666,981.80612,3013.63076,4.4825,4.16168,3.404,0.18729,0.03058,0.01194,-0.07263,8,15,0.875,85.0,0.0,0.7,0.6,0.62,0.0732,0.10928,0.07309,0.07282,-0.32464,-0.52615,-0.69517,0.1
